x,y,group
156,9.89442982679049,12.4652863562821,A
157,8.20914335785675,8.55561737907994,A
158,9.65563701672036,12.7252405342008,A
159,9.10794836176637,10.9392080915898,A
160,8.95565881016628,9.24145175026881,A
161,8.95414234749338,9.34480783729839,A
162,8.74019618327884,10.893092231875,A
163,10.148558171969,10.7269401613963,A
164,8.64138062008583,11.6253943375772,A
165,7.95156094617322,8.88907359633307,A
166,11.1378590938415,10.5971602087584,A
167,10.7510886690948,10.8263691752964,A
168,9.36481867098825,9.92638463963866,A
169,9.87509650547005,10.5624307487992,A
170,8.62172217688364,8.85831761966202,A
171,10.1636443337623,8.84735122423078,A
172,12.0150864996756,10.0534516136224,A
173,9.87398190262676,10.2954684432851,A
174,10.2561413225783,9.30920333531955,A
175,12.1232677301811,12.2008624730443,A
176,8.64588533552098,9.93926921249158,A
177,10.8715726543063,12.2027818845728,A
178,10.5199334369958,11.3081292967471,A
179,11.524804758342,8.24737463962303,A
180,8.95604156835864,10.4333201488863,A
181,10.4471736701883,10.3326936172134,A
182,12.4289862228806,10.0525515189244,A
183,10.1117115338633,10.9900728433181,A
184,11.9936691901655,10.8039121632879,A
185,11.3933982718308,11.0358959884915,A
186,9.34071842448869,11.7979908606209,A
187,11.7096777513058,8.66978858354208,A
188,9.33060107262772,9.76160821471659,A
189,10.2054709150835,10.5451842790803,A
190,6.21846213718879,10.8223440389619,A
191,9.64896130752077,10.8853812348666,A
192,7.31591595619512,9.28068485916647,A
193,11.9010985761089,10.3406020502036,A
194,10.5451364881626,10.4428692902329,A
195,9.1108861711253,8.29081092883899,A
196,9.92345318636413,10.2967224212563,A
197,10.4696382840083,12.3715162165943,A
198,11.1853546643084,8.9587469101176,A
199,7.40940742105029,8.94505672435806,A
200,10.3470213265811,9.24318365109758,A
201,8.7497747732542,11.3389170308478,A
202,11.6538027351449,9.91682584594985,A
203,10.2691381052871,7.71930542694131,A
204,8.02117584273145,10.160001812048,A
205,10.0351632940334,10.5820669239735,A
206,9.68264296816582,7.06929229688298,A
207,12.3412440397845,12.9248896508413,A
208,9.83204669221525,10.6556875482157,A
209,10.3354156670032,11.3282619473848,A
210,9.8792067916909,9.78529756306726,A
211,10.8447917390557,9.89412067194529,A
212,7.86761487435041,9.49518644618937,A
213,8.50591960475177,10.4700077127856,A
214,12.0457670128267,11.8082675474942,A
215,10.9457638080048,9.76826034488213,A
216,7.79945789058885,11.4449998046453,A
217,10.4405327791267,11.6395572691823,A
218,9.46500064617886,12.7504306453745,A
219,10.4337706765367,8.95652053644165,A
220,12.1236941010397,9.83687702930899,A
221,9.06608744126295,8.7009884517638,A
222,11.9824193194074,9.96830088295938,A
223,9.14752550449224,9.10106292724128,A
224,10.2356680744398,10.4174161465498,A
225,11.9214170729791,8.17447635423804,A
226,8.63195115735023,10.0510607513201,A
227,9.75115906807792,10.7078865432478,A
228,9.36804683536911,10.4058593891542,A
229,8.09213731496682,9.281450737621,A
230,5.61186347172204,11.1942327715649,A
231,9.1505255373735,9.27790710273622,A
232,8.91637233357692,10.4196662254865,A
233,10.993735477435,9.55341797881785,A
234,10.8331851952647,9.37518355261599,A
235,8.35057907599072,7.24705837878734,A
236,8.43067559972817,9.61651703786085,A
237,8.76510711257935,10.9636567504642,A
238,9.99724947888946,10.8271520401334,A
239,10.6125522350591,10.8166739974675,A
240,7.78915304849812,8.29968827479579,A
241,11.6815350046601,10.5664614054549,A
242,10.3166434923909,11.0898511174598,A
243,8.6459719664604,9.68126001414978,A
244,9.00443534482174,11.6961174536809,A
245,8.78518257796476,10.2040897258643,A
246,13.1313347825518,11.0927642314554,A
247,11.2283248658824,11.3263441282425,A
248,10.8538975359323,10.4202049279412,A
249,11.9389438719878,10.4486973635971,A
250,10.7586786024079,11.6922673950829,A
251,11.3534424681854,10.700649899901,A
252,9.78947742446639,8.82878031670018,A
253,11.0030275364742,10.3650762594522,A
254,8.8955304986059,12.6716847338315,A
255,11.321905638859,12.3445437866668,A
256,9.40759601756431,8.89677267349163,A
257,9.59367076777804,10.0208278584961,A
258,6.67685169946631,10.4784662234369,A
259,9.97529133421195,8.18522932406595,A
260,11.5088266781065,11.857752573532,A
261,10.0099545476172,8.12787009735968,A
262,9.93703298161211,9.61133333165779,A
263,7.90415366332191,9.96963762221938,A
264,10.9149168095929,10.4521073517159,A
265,10.2342784022813,11.061620495203,A
266,10.0928992503978,8.63338081889118,A
267,10.9657543457018,10.4418192657337,A
268,10.2724917981445,10.2114202576824,A
269,8.61366413327467,10.6533958247038,A
270,9.04170841881992,7.76238345897601,A
271,12.2406573858729,11.1906838124526,A
272,10.9893952442717,10.05485975534,A
273,9.80699332915313,9.62436040230858,A
274,9.27342740390874,10.6989907315241,A
275,10.0066471907676,12.0397952092886,A
276,10.3426618653014,8.81944195031639,A
277,6.81948742127467,8.19392050141812,A
278,10.3478023746144,11.4742555958345,A
279,10.2471777848873,8.92505919500728,A
280,10.2434049576476,10.8762325851325,A
281,10.3718359833516,11.6550429398754,A
282,9.61740123790348,8.6578444853927,A
283,11.1622704123454,12.7534105281428,A
284,9.11813488027178,11.5812510513765,A
285,10.1382702563477,11.4751206219776,A
286,10.8634684556257,7.27747494798952,A
287,9.95059759732268,11.8524900646851,A
288,8.7306049011498,9.77676089792899,A
289,10.439725185261,9.00608207247062,A
290,12.117498906025,11.3147994420611,A
291,9.33951327198901,10.1626475610671,A
292,8.39299450560021,11.2672895898019,A
293,11.0797326820708,8.52774700542342,A
294,9.08863960591298,9.17581858434397,A
295,9.45456857356232,8.85777132264339,A
296,9.88396360130657,9.82517260326768,A
297,9.41719657890559,10.3996492577805,A
298,10.424824048355,11.1988135364185,A
299,12.0755040937595,8.44807555134082,A
300,10.3646733940443,8.27376852205399,A
301,9.14154711043287,10.4008692447827,A
302,8.25294536365606,10.2958197922245,A
303,12.0695878533256,9.51962158391023,A
304,11.6490500364149,11.8470342966005,A
305,10.0689326226885,9.13348725082879,A
306,9.93031351845956,8.17915935059688,A
307,10.8722904500794,9.54701412530428,A
308,10.5299812333027,11.6072550707224,A
309,10.8731756738463,9.21380183182768,A
310,12.1780353326583,10.7889974311497,A
311,11.2444910453569,7.76277991636251,A
312,10.9682736656692,9.87082205561055,A
313,8.96118148615038,9.92028075883083,A
314,9.91426685185469,9.38831201516887,A
315,10.3525114104159,11.0094026197471,A
316,10.6597738911185,10.9514824734387,A
317,7.97262263339354,10.1675322729412,A
318,12.3494889209614,9.94758270546078,A
319,9.69909883853694,11.4051795718822,A
320,10.9218134770852,9.92976588297391,A
321,9.62648467166578,10.3141587824739,A
322,8.99438501586521,7.24908494302957,A
323,10.0376292772439,9.72067476405199,A
324,10.3923741818117,9.88388682970002,A
325,10.5673941409865,9.93623832432066,A
326,10.1780596746231,10.605411598423,A
327,9.87474068338899,8.28641047795586,A
328,11.7591406440558,9.80422728461757,A
329,9.93626145835366,10.1698558765224,A
330,9.18741662648437,9.44463393168636,A
331,9.32924022942046,9.59642555809849,A
332,10.7110366585253,10.7922653421573,A
333,10.1248397188883,9.23154332585756,A
334,9.06168679157006,10.7011830338963,A
335,10.7871484746993,6.57576764206219,A
336,11.2584174764733,9.20107696113357,A
337,8.97645197614604,9.02146494343284,A
338,10.053667534527,9.22910012463801,A
339,8.94652056574321,10.1866713864059,A
340,9.34966888550955,10.4880671609553,A
341,10.2681650417743,10.1971229277964,A
342,9.76248914385273,9.30754136496738,A
343,9.97300420247165,9.24593715033479,A
344,11.0194372590863,9.40722561592537,A
345,10.0319246976238,10.6334921970709,A
346,10.5415834304615,10.1779750456641,A
347,10.5909832521127,9.19579078977346,A
348,12.5096757513952,8.73657034455218,A
349,11.4818259130633,10.3578368869463,A
350,10.6701820478422,9.46792292668136,A
351,8.96012154343417,9.44679588072162,A
352,11.2803782059372,9.47785612920199,A
353,9.72363305392302,11.672675385014,A
354,10.0782015041349,8.89324764613099,A
355,12.441265801693,8.13562798879259,A
356,11.8305265245899,8.33911281583458,A
357,7.36023423447793,9.42737561289394,A
358,9.30801921420271,8.62701442479735,A
359,12.241296382754,10.7145361009612,A
360,9.41932666995026,9.62036321491406,A
361,11.6584965576734,10.5045825270483,A
362,9.75435822902521,8.32079282887553,A
363,7.42659427588449,11.7281662043612,A
364,12.0815208801548,9.74507860974916,A
365,10.5340070140794,8.96289591768591,A
366,9.03336780085476,10.1682718665108,A
367,7.52269861269583,9.4185202927283,A
368,8.70704484492487,8.63901599523781,A
369,9.64698966642772,9.08167712186206,A
370,9.43615661156015,11.2358950958293,A
371,11.2684892970274,11.1462144254403,A
372,9.86307328987383,10.5325441859275,A
373,11.147362970375,8.25440446254632,A
374,9.21993280590649,10.8709672315604,A
375,10.8477091393596,10.199324749298,A
376,9.24854484371297,10.5484868563701,A
377,10.2398898958221,9.06558348285198,A
378,9.38419009434937,9.79108018496207,A
379,8.88854404083523,8.09181447417073,A
380,9.93151610402273,9.01965480769704,A
381,10.3915578579311,9.14931326258584,A
382,9.05901387061522,10.8276707345658,A
383,8.96649799527252,10.6429899614303,A
384,11.909034960731,9.9832875734779,A
385,9.25601975555114,9.47604504693008,A
386,10.5645032232292,10.6837684748931,A
387,8.06424260203499,7.63705189083731,A
388,10.9000549523007,11.3854210523724,A
389,10.1989120101725,9.7811432027284,A
390,8.84126084379829,11.5784232469506,A
391,9.05956242689045,9.41522401331488,A
392,9.39717505572328,11.2781260282938,A
393,10.1154448010756,9.6130169253478,A
394,9.3184847985971,9.56131073254775,A
395,11.8196186078786,9.95892865087858,A
396,8.22764938850504,9.02103946247598,A
397,8.81671330712556,9.61780559906494,A
398,8.49018793791579,10.671333518787,A
399,8.18897042658877,9.57704504408335,A
400,12.3041985698106,10.1378462443935,A
401,9.78378098855448,10.0951817555003,A
402,11.4833943385263,9.3380250490237,A
403,10.9142157844532,9.53061497317909,A
404,9.72446373214396,9.30110620162565,A
405,11.1017269119175,7.72303597202922,A
406,11.3058069910722,12.5635879687242,A
407,8.87161900016462,12.0262737050375,A
408,10.9060064628904,9.69646908063896,A
409,11.5753395174165,10.5432368506497,A
410,9.68679622128465,8.40481477682405,A
411,10.1993750589519,11.3421292509339,A
412,10.4258928887378,9.75669855405392,A
413,9.77286442414339,9.09921736120357,A
414,10.3139300519398,11.4864179761117,A
415,7.02957171968603,8.68333160573005,A
416,10.6540380402362,8.96335196302316,A
417,11.2053299598132,10.6081505113254,A
418,11.2379837211292,11.0745953243496,A
419,11.1980498321934,12.5837946097677,A
420,8.54280905216736,11.1599741770482,A
421,10.4633770854132,9.95651126186261,A
422,10.8253756983546,9.6348466107415,A
423,10.1790129042307,9.60331967856228,A
424,10.6242175228816,10.4014859668797,A
425,9.35517393101952,9.50064785343144,A
426,8.49931436570806,9.89020671439468,A
427,9.70804496159319,10.7322244055022,A
428,9.60642179837013,10.7800960106033,A
429,9.66825606615505,11.1447744030833,A
430,9.61423372199124,10.5786915276754,A
431,9.24474036567094,7.6224642278336,A
432,12.1291063094186,10.7293800343834,A
433,8.45693302329609,11.5651502464218,A
434,10.1154622780582,11.4248940511938,A
435,11.9659812584865,8.78747943134665,A
436,9.27267490208568,9.82781773528461,A
437,10.4437558714992,12.3464001277911,A
438,10.7740405499977,10.4989383004076,A
439,10.8519949390081,8.98769080102702,A
440,11.5837924526797,8.20155524476582,A
441,9.24988250334891,9.04390286997349,A
442,10.5905392834726,10.1386474459155,A
443,8.37229262984919,9.65103490070839,A
444,12.3883736217865,9.43195454076505,A
445,9.20835839008414,9.13201970779014,A
446,10.2113788943481,10.044134334105,A
447,9.2985725337579,7.05970634410408,A
448,9.16952145305843,8.58561877248982,A
449,9.12026970022812,11.7147932780496,A
450,9.90106028552792,9.69875483622714,A
451,11.6472083238221,10.2150341360199,A
452,10.8008545486105,10.3425632715926,A
453,9.07909758312283,10.5478262655779,A
454,10.7995255926502,9.0800526831504,A
455,10.8680096905267,10.9241876760552,A
456,11.3650383392926,12.0867773235321,A
457,11.0421563958021,9.15229465050855,A
458,7.68247926843724,11.4331051687076,A
459,9.18858599491185,10.2508497843893,A
460,9.72078190672201,10.7938676500363,A
461,9.32026208168764,11.5212361481663,A
462,10.0192345988929,8.47999930544393,A
463,8.22644621758703,11.4987859276084,A
464,12.380197223777,9.15735860484205,A
465,9.71112330944477,9.71188085519299,A
466,11.4850597339291,10.7413060541716,A
467,12.1414414922857,8.94813326340193,A
468,9.79173328027444,12.6384374457165,A
469,8.53271594068987,11.6039509022665,A
470,10.4657837960177,10.5118454565251,A
471,10.5190745769477,7.28577651439689,A
472,8.86775556464104,9.38774798188996,A
473,9.11259362269633,11.4570011159961,A
474,9.39432311592326,11.9096566688589,A
475,10.2425688681976,10.0078067489805,A
476,9.50386565181047,11.2474580470465,A
477,7.96197654781261,11.0938341674464,A
478,11.34904525407,9.26065161892775,A
479,9.40329498479604,10.4178198202831,A
480,11.5051904658428,9.47656906061398,A
481,9.30415569519064,9.84711033848576,A
482,8.41622262179465,8.09211107229875,A
483,10.4387330695776,12.9612778936946,A
484,9.92979312658486,9.31439386738707,A
485,8.81315384165539,8.87794693603844,A
486,10.8117988183805,9.67733851573331,A
487,9.45377350759834,10.0030825852949,A
488,11.2087185281406,10.0982463202369,A
489,8.35169330739017,9.17483725429235,A
490,7.47029554646378,10.2590671646086,A
491,10.4992339678221,10.9210578958072,A
492,11.1027198936917,10.3806607870059,A
493,9.93647368224488,11.323744564364,A
494,10.2734228903702,9.53108381397428,A
495,9.4008942190812,8.93085214516217,A
496,10.0725039149241,9.74170222763383,A
497,11.0508969168726,9.20814401138159,A
498,9.92080990155898,9.81823720070983,A
499,10.8518162658433,9.60310184319674,A
500,11.3159560115895,8.62574576887899,A
501,9.40009052238436,11.5472358467851,A
502,9.79467696702527,10.6625877392068,A
503,11.2988922482488,7.57059478990513,A
504,9.61414449648404,10.6503869494131,A
505,12.0783683659442,10.3025220057193,A
506,12.25269600748,7.77894663580476,A
507,9.65543971765718,10.9226676738397,A
508,10.4023922565671,10.5783466135338,A
509,9.35839575890763,11.2121025892551,A
510,8.7736644237812,9.66792543325342,A
511,8.96224138370103,9.59785085604683,A
512,6.86140333096118,9.51962321940196,A
513,9.82687765784198,10.4161674947609,A
514,8.00534609043564,11.7684348351012,A
515,10.5028796089092,11.2409381275368,A
516,10.6344987001517,11.3404580240701,A
517,10.3644922200214,10.4537546573464,A
518,8.61493482007346,11.071365186201,A
519,7.95624765496931,10.3138904665531,A
520,10.4406555525532,9.40064284342642,A
521,8.48293294773644,9.46775601615755,A
522,9.71593962579546,11.778214428303,A
523,11.0355367383924,9.35171727484885,A
524,10.3391418656513,9.8243673915934,A
525,12.5310799426224,10.722256359025,A
526,8.92510899176076,12.1463804829731,A
527,9.61049661654966,12.6155340612632,A
528,10.0675520278744,10.9529884867273,A
529,10.2105234875151,9.10275420201344,A
530,9.45580511385092,8.67306480880481,A
531,10.9640521854663,7.47016782970715,A
532,11.0611752677235,9.58599555293424,A
533,11.474821632896,8.30512567699924,A
534,9.96723933150033,11.3338856106662,A
535,9.90327228633488,10.0864935176201,A
536,7.13380641171524,9.01887807078848,A
537,8.3423160639693,10.1522733461743,A
538,11.9327685339728,9.43795982285801,A
539,11.4256464249776,10.5229723485188,A
540,8.90615196440024,8.18727596029152,A
541,9.21339650871058,9.78425889035977,A
542,11.987712679594,12.1735953063738,A
543,9.31753632917969,10.5262178021867,A
544,10.598624058544,10.4144406864764,A
545,8.35906485499261,11.9285006403797,A
546,11.7391935048038,8.45996287259604,A
547,9.62077188701444,10.0053548630405,A
548,10.0306218144065,9.4447727558065,A
549,8.98200773455885,10.2234587963245,A
550,8.41156117091054,10.5470835087951,A
551,9.57055482045804,9.5390878635189,A
552,11.1241297118193,9.95487804363161,A
553,10.2981368039917,8.12617850181624,A
554,10.3332320553048,10.7048804098628,A
555,11.0307888568862,8.39385245917965,A
556,9.39553469127295,11.4341601653865,A
557,11.5416979079906,10.4284886057149,A
558,9.80185427116041,11.7520367241268,A
559,9.5323336038496,10.2640719906318,A
560,9.04730841276849,9.67522166744305,A
561,11.4893474724379,9.42187924399003,A
562,8.72188781744043,10.4785786386058,A
563,8.98822879428221,8.40039176961606,A
564,8.73501214490425,9.08080196744669,A
565,8.71244130186877,9.96363282935588,A
566,7.8451446003197,9.26719590908731,A
567,8.36825385923514,9.48125722668232,A
568,9.56431200154988,9.77432073325727,A
569,9.65486514143962,10.0615388320495,A
570,11.4514558130371,11.808772038607,A
571,8.82938797410276,10.8265752880877,A
572,7.48390983645856,9.13481417799452,A
573,10.7882583490709,10.2073567037972,A
574,8.86096709930238,11.3895654267628,A
575,8.702211686888,11.0606241379399,A
576,9.28268473406599,12.1167849974602,A
577,10.4112497084784,9.01937777108618,A
578,7.85342754792633,7.94796035731432,A
579,8.88684939347967,10.1819844040285,A
580,11.7925853503522,12.3785301843139,A
581,11.1801939292534,10.0366639756772,A
582,11.2335516075508,10.5069243885337,A
583,11.5929225530808,9.76889703882365,A
584,9.74629181790139,10.8303831533864,A
585,7.79299382934966,9.89265645926693,A
586,9.71702293572866,8.42429757301761,A
587,8.89911978581474,10.5281339529372,A
588,10.6632176926609,9.09573110896156,A
589,10.6261941700206,10.9002846020984,A
590,8.93726807833932,9.8825357965844,A
591,8.15184506743825,9.27429635296698,A
592,10.0805087575025,6.85079891252642,A
593,9.87010902689169,10.5269758026689,A
594,11.4025903944856,9.21546114166918,A
595,10.9944927671121,11.3626490053582,A
596,7.83603099833158,11.5785016317431,A
597,10.6756865001785,9.37935434657197,A
598,9.31466212419812,9.63716456382422,A
599,9.08033298757007,6.56094533586489,A
600,10.3205649866963,12.7640750216487,A
601,10.3247782529216,8.87537866419942,A
602,9.64174478707473,10.7181371491301,A
603,9.38011498619124,11.202351106626,A
604,9.18601917928343,8.95385304367385,A
605,10.3104731426248,9.34304484742489,A
606,9.39509135228203,8.48038752455938,A
607,11.1758304507946,10.5193579106653,A
608,10.2063156167427,10.6590960466074,A
609,10.1780896205351,11.041867274816,A
610,11.7475836263625,9.73450831868697,A
611,9.54620613351527,8.82642282644632,A
612,8.14631198324979,10.3853164568784,A
613,11.0964923756782,11.0644702243743,A
614,11.5161927905516,9.87068021045056,A
615,8.75429431501949,10.1524990495719,A
616,8.55907761755772,9.98932163464135,A
617,10.6964374788344,10.7959238872253,A
618,10.3915791373284,10.1785810884384,A
619,10.8787770416276,9.05658804198137,A
620,10.7420218963239,10.6638509790816,A
621,10.3521001128664,10.7374022528941,A
622,10.7256631108138,10.0154739310333,A
623,8.52955170214776,9.86532456762718,A
624,8.28470121633919,10.5037368603204,A
625,11.080007967642,10.6164352442925,A
626,11.8453687235648,11.2970578152212,A
627,10.5123496072258,10.7907197407897,A
628,11.0416191710595,10.8606582987877,A
629,9.94908563919368,9.23895343960581,A
630,10.5326739630658,9.1326529504541,A
631,9.86886070559291,9.16634839341534,A
632,8.91129849538258,10.3376980218996,A
633,9.35547081910031,9.84251829284174,A
634,9.82053013233088,11.6911265834981,A
635,10.0659758498098,9.04810115647859,A
636,10.4884808700092,8.934494388805,A
637,11.6043872628727,11.2088340796417,A
638,9.89217051244481,11.9357262953244,A
639,10.2398312677179,10.0056016758703,A
640,9.01228039084666,10.107603844774,A
641,11.2205979057161,8.68319027409638,A
642,11.180560065579,10.6775254405292,A
643,7.46005796979822,11.40571377827,A
644,9.75463254484867,8.83143851550202,A
645,9.38617655533115,9.77096940698951,A
646,9.20044938391374,10.6472675288098,A
647,8.66374855321356,11.1237425842014,A
648,9.978951811948,8.30713130798689,A
649,10.4791110765532,9.65377318961244,A
650,10.5478951020828,11.088671509196,A
651,10.3903311010235,9.96338848401834,A
652,10.3291249739284,7.09625701117832,A
653,8.93167922403076,11.072229661212,A
654,9.61297879911108,9.05838645028646,A
655,8.62220616587878,8.91713075557877,A
656,9.93754755748296,11.2267571543159,A
657,7.54991985646846,11.6949455285939,A
658,7.78723521451974,10.858626538592,A
659,8.82905154205964,11.1919319864485,A
660,9.20798184445456,10.6469471714674,A
661,10.4796494126847,8.99969923058057,A
662,10.5262679888605,10.2250216775668,A
663,8.88352944006546,7.73665172729399,A
664,10.6988027416349,9.89943129094206,A
665,11.3222259040241,9.4009453333308,A
666,11.59299377682,12.0369139734827,A
667,8.37135902178498,10.1100613752313,A
668,10.1312314980171,12.1072695358118,A
669,10.3665854062339,9.68031977908579,A
670,10.7354077588032,10.0368221376754,A
671,10.7758009125598,10.7006666791861,A
672,7.06068502490684,9.40975328097312,A
673,9.49403108892207,10.4966624777036,A
674,11.3973276766102,11.1771002199057,A
675,10.1473850930141,8.27625679603657,A
676,9.6199299066438,9.81406944641607,A
677,12.0797260030885,12.2619263644641,A
678,7.45333189669674,10.1330517151223,A
679,11.9073033254117,9.39068421912241,A
680,11.4979613684557,8.40796799471645,A
681,10.0661806225245,8.23531224416485,A
682,7.54920234689426,9.3617646536007,A
683,10.5505513969586,9.37522767008099,A
684,10.6684570606866,10.9679291616353,A
685,9.29533196457069,9.3717725883802,A
686,12.3964536096234,7.9293317374591,A
687,9.61751979644975,11.2068119986546,A
688,10.6868001929927,11.2368823469038,A
689,10.5730857898967,8.11442996422152,A
690,8.46349937343289,10.7718061713703,A
691,9.81777040471444,10.3394177434526,A
692,9.30017970105505,9.1795405789971,A
693,12.3861386984168,13.2768338828644,A
694,10.3958855684897,9.45053330913254,A
695,10.605365124235,10.4275793842212,A
696,9.40090659503787,8.88156051840934,A
697,9.20751241826376,10.9824743798931,A
698,10.7985114550186,8.00898498237019,A
699,11.1452052525559,10.4086768417642,A
700,10.1872167972505,7.54802407651353,A
701,10.132952570204,11.0579921775304,A
702,9.99064014354424,12.2151692142439,A
